Unnamed: 0,tconst,title,movie_budget,movie_homepage,movie_api_id,movie_origin_country,movie_original_language,movie_original_title,movie_overview,movie_popularity,movie_poster_path_1,movie_release_date,movie_revenue,movie_tagline,movie_vote_average_tmdb,movie_vote_count_tmdb,movie_startYear,movie_runtimeMinutes,movie_genres_y,movie_averageRating_tmdb,movie_numVotes,collection_movie_id,collection_movie_name,genre_id_1,genres_x_1,genre_id_2,genres_x_2,genre_id_3,genres_x_3,genre_id_4,genres_x_4,genre_id_5,genres_x_5,production_logo_path_1,production_companies_name_1,production_companies_1_origin_country,production_1_iso,production_1_countries_code,production_1_countries_name,id_x,key,youtube_url,id_y,keywords,movie_overview_fr,movie_tagline_fr,movie_poster_path_fr,movie_poster_url_fr,trailer_url_fr
258,tt0120762,Mulan,90000000,,10674,US,en,Mulan,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.","9,4107",https://image.tmdb.org/t/p/w600_and_h900_face/bj3iSjLlkwHtJrPmvHXa8P7edI9.jpg,"1998-06-18 00:00:00,000",304320254,Courage. Family. Honor.,"7,9",10166,1998,87,"Adventure,Animation,Comedy","7,7",338991,87236.0, Mulan Collection,16, Animation,10751.0, Family,12.0, Adventure,,,,, /4UBohOtIr9DtxylH48Qsg6aDow6.png, Walt Disney Feature Animation, US,iso_3166_1, US, United States of America,10674,2z2KsFZs-8I,https://www.youtube.com/watch?v=2z2KsFZs-8I,10674,"[{'id': 7376, 'name': 'princess'}, {'id': 5600, 'name': 'daughter'}, {'id': 478, 'name': 'china'}, {'id': 2156, 'name': 'homeland'}, {'id': 3289, 'name': 'villain'}, {'id': 4344, 'name': 'musical'}, {'id': 4411, 'name': 'sexism'}, {'id': 4613, 'name': 'training'}, {'id': 5719, 'name': 'cricket'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 12554, 'name': 'dragon'}, {'id': 14988, 'name': 'east asian lead'}, {'id': 33482, 'name': 'war hero'}, {'id': 41011, 'name': 'based on song, poem or rhyme'}, {'id': 157904, 'name': 'luck'}, {'id': 163403, 'name': 'great wall of china'}, {'id': 174523, 'name': 'gender disguise'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 229607, 'name': 'female warrior'}, {'id': 234662, 'name': 'hand drawn animation'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 247799, 'name': 'action comedy'}, {'id': 252577, 'name': 'woman disguised as man'}, {'id': 325781, 'name': 'celebratory'}, {'id': 325832, 'name': 'joyful'}]","Mulan, sous les traits du soldat « Ping », prend la place de son père dans l’armée impériale chinoise. Aidée par son dragon Mushu et un criquet appelé Cri-Kee, Mulan essaie de gagner le respect de ses camarades et du courageux Capitaine Shang. Ses aventures l’emmènent dans une bataille sur le toit du palais impérial où l’honneur de sa famille et le destin de l’Empereur reposent entre ses mains.",Bientôt le monde entier découvrira ses exploits.,/nWYuhyM8oQ4Gkktq0c2GCcKdJLv.jpg,https://image.tmdb.org/t/p/w500/nWYuhyM8oQ4Gkktq0c2GCcKdJLv.jpg,https://www.youtube.com/watch?v=fQWU5Yxhm7Q
259,tt0120768,Négociateur,50000000,,9631,US,en,The Negotiator,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.","7,9703",https://image.tmdb.org/t/p/w600_and_h900_face/dUMHEymATOGbs2K3E4dmNSVBgFQ.jpg,"1998-07-29 00:00:00,000",44547681,He frees hostages for a living. Now he's taking hostages to survive.,"7,1",2263,1998,140,"Action,Crime,Drama","7,3",164369,,,28, Action,80.0, Crime,18.0, Drama,53.0, Thriller,,, /4sGWXoboEkWPphI6es6rTmqkCBh.png, Regency Enterprises, US,iso_3166_1, DE, Germany,9631,LJ1pS1W0XXg,https://www.youtube.com/watch?v=LJ1pS1W0XXg,9631,"[{'id': 520, 'name': 'chicago, illinois'}, {'id': 417, 'name': 'corruption'}, {'id': 6149, 'name': 'police'}, {'id': 1562, 'name': 'hostage'}, {'id': 6139, 'name': 'innocence'}, {'id': 6125, 'name': 'pension'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 9826, 'name': 'murder'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 14677, 'name': 'bullet wound'}, {'id': 33556, 'name': 'urban setting'}, {'id': 34136, 'name': 'blunt'}, {'id': 209140, 'name': 'negotiator'}, {'id': 293649, 'name': 'provocative'}, {'id': 315053, 'name': 'critical'}, {'id': 325773, 'name': 'audacious'}, {'id': 325785, 'name': 'commanding'}]","Les hélicoptères de la police tournent sans relâche dans la nuit de Chicago. L'antigang, le FBI et les médias sont aux aguets. Au vingtième étage d'un immeuble, Danny Roman tient sous la menace d'une arme Niebaum, responsable de la police des polices, le commandant Forst, un indicateur et une secrétaire. Danny Roman est tout sauf un criminel. Policier aguerri, il est considéré comme le meilleur négociateur de Chicago. Seulement il est accusé d'un crime odieux. Bouc émissaire d'un terrifiant complot, Niebaum détient, apparemment, la clé du mystère mais refuse de la lui livrer.","Il a gagné sa vie en libérant des otages, maintenant il doit prendre des otages pour survivre.",/mbubXxle7cbICjrGo05FuEFm0cj.jpg,https://image.tmdb.org/t/p/w500/mbubXxle7cbICjrGo05FuEFm0cj.jpg,https://www.youtube.com/watch?v=LJ1pS1W0XXg
260,tt0120794,Le Prince d'Égypte,70000000,,9837,US,en,The Prince of Egypt,"The strong bond between two brothers is challenged when their chosen responsibilities set them at odds, with extraordinary consequences.","7,4099",https://image.tmdb.org/t/p/w600_and_h900_face/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,"1998-12-16 00:00:00,000",218613188,The power is real. The story is forever. The time is now.,"7,298",4174,1998,99,"Adventure,Animation,Drama","7,2",158503,,,12, Adventure,16.0, Animation,18.0, Drama,10751.0, Family,,, /vru2SssLX3FPhnKZGtYw00pVIS9.png, DreamWorks Pictures, US,iso_3166_1, US, United States of America,9837,2ejaw1VnnkQ,https://www.youtube.com/watch?v=2ejaw1VnnkQ,9837,"[{'id': 1160, 'name': 'egypt'}, {'id': 488, 'name': 'moses'}, {'id': 4152, 'name': 'kingdom'}, {'id': 1949, 'name': 'pyramid'}, {'id': 2226, 'name': 'exodus'}, {'id': 3036, 'name': 'bible'}, {'id': 4344, 'name': 'musical'}, {'id': 6088, 'name': 'governance'}, {'id': 157894, 'name': 'ancient egypt'}, {'id': 186939, 'name': 'pharaoh'}, {'id': 187056, 'name': 'woman director'}, {'id': 194195, 'name': 'passover'}, {'id': 283297, 'name': 'music'}, {'id': 311315, 'name': 'dramatic'}, {'id': 325775, 'name': 'awestruck'}, {'id': 325824, 'name': 'hopeful'}, {'id': 325842, 'name': 'powerful'}, {'id': 343520, 'name': '13th century bc'}]","Ramsès, né de sang royal, et de Moïse, est un orphelin au passé secret. Elevés comme deux frères, ils partagent une jeunesse dorée, pleine de fougue et de défis. Mais le destin va les séparer brutalement. L'un deviendra pharaon, régnant sur l'empire le plus puissant du monde, et l'autre, sera l'élu chargé de libérer son peuple. Leur confrontation changera à jamais leur vie et l'histoire de l'humanité.","Depuis la nuit des temps, le pouvoir ne s'est jamais partagé.",/iCqo0ecHI9XuZliIFqtALF4995e.jpg,https://image.tmdb.org/t/p/w500/iCqo0ecHI9XuZliIFqtALF4995e.jpg,https://www.youtube.com/watch?v=vDyS28tuzLc
261,tt0120812,Rush Hour,33000000,,2109,US,en,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.","8,3756",https://image.tmdb.org/t/p/w600_and_h900_face/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,"1998-09-18 00:00:00,000",244721064,The fastest hands in the East meet the biggest mouth in the West.,"7,1",5391,1998,98,"Action,Comedy,Crime",7,320217,90863.0, Rush Hour Collection,28, Action,35.0, Comedy,80.0, Crime,,,,, /2ycs64eqV5rqKYHyQK0GVoKGvfX.png, New Line Cinema, US,iso_3166_1, US, United States of America,2109,Vd19E3BBUmA,https://www.youtube.com/watch?v=Vd19E3BBUmA,2109,"[{'id': 779, 'name': 'martial arts'}, {'id': 1812, 'name': 'fbi'}, {'id': 11448, 'name': 'two man army'}, {'id': 5964, 'name': 'chinese mafia'}, {'id': 8015, 'name': 'cop'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 14988, 'name': 'east asian lead'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 167350, 'name': 'consul'}, {'id': 167352, 'name': 'crime lord'}, {'id': 167362, 'name': 'art treasures'}, {'id': 170865, 'name': 'child kidnapping'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 219404, 'name': 'action hero'}, {'id': 320420, 'name': 'hilarious'}, {'id': 325765, 'name': 'amused'}]","L'inspecteur Lee est un des fleurons de la police royale de Hong Kong. Sa placidité ne laisse rien soupçonner de son génie des arts martiaux. Âgée de onze ans, la fille du consul de Chine aux États-Unis fut son élève préférée, il en était le garde du corps, il en est resté le meilleur ami. Lorsqu'elle est enlevée par les hommes d'un maître du crime, qui a jadis abattu son coéquipier, Lee saute dans l'avion, bien décidé à retrouver la fillette et à châtier ses ravisseurs.",Quand les poings les plus rapides de l'Est rencontrent la plus grande gueule de l'Ouest !,/nwPhAsfnb7f46bZkWLG7IRP5HXr.jpg,https://image.tmdb.org/t/p/w500/nwPhAsfnb7f46bZkWLG7IRP5HXr.jpg,https://www.youtube.com/watch?v=p_l_CUWMeLY
262,tt0120815,Il faut sauver le soldat Ryan,70000000,,857,US,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.","15,8427",https://image.tmdb.org/t/p/w600_and_h900_face/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,"1998-07-24 00:00:00,000",481840909,The mission is a man.,"8,2",16657,1998,169,"Drama,War","8,6",1601467,,,10752, War,18.0, Drama,36.0, History,,,,, /vru2SssLX3FPhnKZGtYw00pVIS9.png, DreamWorks Pictures, US,iso_3166_1, US, United States of America,857,x3wsoR3UyKM,https://www.youtube.com/watch?v=x3wsoR3UyKM,857,"[{'id': 3737, 'name': 'dying and death'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 3930, 'name': 'bravery'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4263, 'name': 'duty'}, {'id': 4299, 'name': 'normandy, france'}, {'id': 4302, 'name': 'troops'}, {'id': 4303, 'name': 'waffen ss'}, {'id': 4304, 'name': 'omaha beach'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 7956, 'name': 'cowardice'}, {'id': 4595, 'name': 'us army'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9156, 'name': 'd-day'}, {'id': 162365, 'name': 'military'}, {'id': 191004, 'name': 'german soldier'}, {'id': 202396, 'name': 'military operation'}, {'id': 207883, 'name': '1940s'}, {'id': 283202, 'name': 'bloody deaths'}, {'id': 331415, 'name': 'u.s. army soldier'}, {'id': 332773, 'name': 'u.s. army ranger'}, {'id': 343122, 'name': 'massive casualties'}]","Vue à travers le regard d’une escouade de soldats américains, l’histoire débute le jour du Débarquement au cours de la 2ème Guerre Mondiale, le long des plages de Normandie. Le capitaine John Miller a pour mission de retrouver le soldat James Ryan, dont les trois frères sont morts au combat et il s’expose ainsi à de nombreux risques. Confrontés à une situation périlleuse, les hommes discutent les ordres. Pourquoi huit hommes risqueraient-ils leur vie pour un seul homme ? Rattrapés par la brutalité de la guerre, chacun cherche sa propre réponse ainsi que la force de vaincre un futur incertain avec honneur, décence et courage.",La mission est un homme.,/mlSsQWIQV0NKIqqRQRI0yi9gqk8.jpg,https://image.tmdb.org/t/p/w500/mlSsQWIQV0NKIqqRQRI0yi9gqk8.jpg,https://www.youtube.com/watch?v=tMfsrRZxAHg
263,tt0120855,Tarzan,130000000,,37135,US,en,Tarzan,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...","8,7747",https://image.tmdb.org/t/p/w600_and_h900_face/bTvHlcqiOjGa3lFtbrTLTM3zasY.jpg,"1999-06-17 00:00:00,000",448200000,An immortal legend as you've only imagined.,"7,4",7104,1999,88,"Adventure,Animation,Comedy","7,3",263946,106768.0, Tarzan (Animation) Collection,10751, Family,12.0, Adventure,16.0, Animation,,,,, /wdrCwmRnLFJhEoH8GSfymY85KHT.png, Walt Disney Pictures, US,iso_3166_1, US, United States of America,37135,JYOMf4SS2oA,https://www.youtube.com/watch?v=JYOMf4SS2oA,37135,"[{'id': 1009, 'name': 'baby'}, {'id': 409, 'name': 'africa'}, {'id': 690, 'name': 'gorilla'}, {'id': 2393, 'name': 'adoption'}, {'id': 6513, 'name': 'cartoon'}, {'id': 3289, 'name': 'villain'}, {'id': 5650, 'name': 'feral child'}, {'id': 7347, 'name': 'tarzan'}, {'id': 9109, 'name': 'nest'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 10787, 'name': 'jungle'}, {'id': 11663, 'name': 'camp'}, {'id': 13014, 'name': 'orphan'}]","Cette superbe adaptation de l'histoire d'Edgar Rice Burroughs par Walt Disney Animation Studios raconte les aventures d'un bébé orphelin recueilli par une famille de gorilles et élevé comme l'un des leurs. Avec ses amis, Tok, le singe blagueur, et Tantor, l’éléphant névrosé, Tarzan apprend à ""surfer"", à se balancer de liane en liane et à survivre dans la jungle. À l’approche de l’âge adulte, sa première rencontre avec d’autres humains, pour lesquels il présente une affinité immédiate, change sa vie à jamais.",,/qI9lkmsC8LURNowxsaAoCX1A97l.jpg,https://image.tmdb.org/t/p/w500/qI9lkmsC8LURNowxsaAoCX1A97l.jpg,https://www.youtube.com/watch?v=zVIM2ww3iAE
264,tt0120863,La Ligne rouge,52000000,,8741,US,en,The Thin Red Line,"The story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived.","7,5262",https://image.tmdb.org/t/p/w600_and_h900_face/seMydAaoxQP6F0xbE1jOcTmn5Jr.jpg,"1998-12-23 00:00:00,000",98126565,Every man fights his own war.,"7,4",3169,1998,170,"Drama,History,War","7,6",209712,,,18, Drama,36.0, History,10752.0, War,,,,, /tEiIH5QesdheJmDAqQwvtN60727.png, Fox 2000 Pictures, US,iso_3166_1, US, United States of America,8741,ejm0XvT3rB8,https://www.youtube.com/watch?v=ejm0XvT3rB8,8741,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 11139, 'name': 'steel helmet'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3994, 'name': 'battle assignment'}, {'id': 4278, 'name': 'invasion'}, {'id': 11106, 'name': 'infantry'}, {'id': 4405, 'name': 'marine corps'}, {'id': 4595, 'name': 'us army'}, {'id': 7156, 'name': 'commander'}, {'id': 9897, 'name': 'rifle'}, {'id': 9525, 'name': 'pacific war'}, {'id': 10176, 'name': 'gun battle'}, {'id': 10787, 'name': 'jungle'}, {'id': 11400, 'name': 'sergeant'}, {'id': 11823, 'name': 'pacific island'}, {'id': 13065, 'name': 'soldier'}, {'id': 14643, 'name': 'battle'}, {'id': 14955, 'name': 'fighting'}, {'id': 159103, 'name': 'mourning'}, {'id': 160325, 'name': 'guadalcanal'}, {'id': 161246, 'name': 'pacific theater'}, {'id': 163070, 'name': 'burlesque'}, {'id': 165431, 'name': 'anti war'}, {'id': 169123, 'name': 'awol'}, {'id': 170007, 'name': 'japanese army'}, {'id': 199524, 'name': 'disturbed'}, {'id': 207883, 'name': '1940s'}, {'id': 208251, 'name': 'nervous'}, {'id': 208327, 'name': 'zealous'}, {'id': 212737, 'name': 'philosophical'}, {'id': 232587, 'name': 'philosophic conflict'}, {'id': 235080, 'name': 'battlefield trauma'}, {'id': 237583, 'name': 'shell shocked soldier'}, {'id': 281585, 'name': 'inspirational'}, {'id': 281659, 'name': 'wistful'}, {'id': 292593, 'name': 'intimate'}, {'id': 293649, 'name': 'provocative'}, {'id': 325821, 'name': 'ghoulish'}, {'id': 325842, 'name': 'powerful'}, {'id': 341637, 'name': 'philosophical depiction of war'}]","La bataille de Guadalcanal fut une étape clé de la guerre du Pacifique. Marquée par des affrontements d’une violence sans précédent, elle opposa durant de longs mois Japonais et Américains au cœur d’un site paradisiaque, habité par de paisibles tribus mélanésiennes. Des voix s’entrecroisent pour tenter de dire l’horreur de la guerre, les confidences, les plaintes et les prières se mêlent.",À chacun sa guerre,/lI1idojUCegX0e6CPMooNugb7O5.jpg,https://image.tmdb.org/t/p/w500/lI1idojUCegX0e6CPMooNugb7O5.jpg,https://www.youtube.com/watch?v=Yl1asr6pM_4
265,tt0120889,Au-delà de nos rêves,85000000,,12159,US,en,What Dreams May Come,"Chris Nielsen dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife Annie killed herself and went to hell. Chris decides to risk eternity in Hades for the small chance that he will be able to bring her back to heaven.","5,5179",https://image.tmdb.org/t/p/w600_and_h900_face/78wCdphUzeb528wLZw2W0fn7yGB.jpg,"1998-10-02 00:00:00,000",71485043,After life there is more. The end is just the beginning.,"7,2",2410,1998,113,"Drama,Fantasy,Romance",7,119039,,,18, Drama,14.0, Fantasy,10749.0, Romance,,,,, /8b5XGJ8YhZoEo9LgFP8KRQWHjYL.png, PolyGram Filmed Entertainment, US,iso_3166_1, US, United States of America,12159,ahduR16B7K0,https://www.youtube.com/watch?v=ahduR16B7K0,12159,"[{'id': 439, 'name': 'paradise'}, {'id': 6155, 'name': 'afterlife'}, {'id': 5918, 'name': 'painting'}, {'id': 6154, 'name': 'hell'}, {'id': 4116, 'name': 'heaven'}, {'id': 210530, 'name': 'spiritism'}, {'id': 311315, 'name': 'dramatic'}, {'id': 325830, 'name': 'informative'}]","Chris et Annie forment un couple indissolublement lié capable de surmonter les plus rudes épreuves. Après quelques années d'une vie idyllique, leurs enfants, Ian et Marie, leur sont brutalement arrachés dans un accident de voiture. Si Chris cache sa douleur, Annie s'éloigne inéxorablement de lui, se mure dans sa solitude et se réfugie dans la peinture. Quand Chris est à son tour victime d'une tragique collision, il meurt mais ne disparait pas. Il connait une autre vie a travers les peintures d'Annie qui se mettent à s'animer et il comprend, ainsi, l'âme de sa femme.","Après la vie, il y a plus. La fin n'est que le début.",/6qM33kBjWvwrqto78QcYm3NaHA.jpg,https://image.tmdb.org/t/p/w500/6qM33kBjWvwrqto78QcYm3NaHA.jpg,https://www.youtube.com/watch?v=0jIGkBm7IGw
266,tt0120902,"The X-Files, le film",66000000,,846,US,en,The X-Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.","5,5618",https://image.tmdb.org/t/p/w600_and_h900_face/yLIw6shz2WC3W3iI0jROsF4B2ha.jpg,"1998-06-19 00:00:00,000",189198313,Fight the future.,"6,9",1718,1998,121,"Adventure,Drama,Mystery",7,113579,19387.0, The X Files Collection,9648, Mystery,878.0, Science Fiction,53.0, Thriller,,,,, None, Ten Thirteen Productions, US,iso_3166_1, US, United States of America,846,NmVHEEogDII,https://www.youtube.com/watch?v=NmVHEEogDII,846,"[{'id': 720, 'name': 'helicopter'}, {'id': 1826, 'name': 'space marine'}, {'id': 6086, 'name': 'government'}, {'id': 258, 'name': 'bomb'}, {'id': 2766, 'name': 'mutation'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 1523, 'name': 'obsession'}, {'id': 1812, 'name': 'fbi'}, {'id': 2908, 'name': 'secret society'}, {'id': 3271, 'name': 'secret organization'}, {'id': 3288, 'name': 'secret lab'}, {'id': 4249, 'name': 'x-files'}, {'id': 9738, 'name': 'ufo'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 242930, 'name': 'ovine'}]","Les inénarrables aventures de l'agent Fox Mulder et de sa coéquipière Dana Scully adaptées ici pour le grand écran. Tout commence par la découverte, au nord du Texas, d'ossements préhistoriques dans une grotte par un jeune garçon. A leur contact un mystérieux parasite pénètre sa peau et envahit son organisme. Le corps de l'enfant est évacué par un certain Bronschweig avant l'arrivée des secours. Mulder et Scully vont bientôt découvrir un projet de guerre bactériologique par la propagation d'un virus. Le nord du Texas servirait de champ d'expérimentation...",Combattre le futur,/mn1jd14a6q7DWxtO69ZnkXE9ItL.jpg,https://image.tmdb.org/t/p/w500/mn1jd14a6q7DWxtO69ZnkXE9ItL.jpg,https://www.youtube.com/watch?v=HXswfw_vcnE
267,tt0120917,"Kuzco, l'empereur mégalo",100000000,,11688,US,en,The Emperor's New Groove,"When self-centered Emperor Kuzco is turned into a llama by his scheming advisor, he is forced to rely on good-hearted peasant Pacha to get back home.","12,1583",https://image.tmdb.org/t/p/w600_and_h900_face/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,"2000-12-15 00:00:00,000",169327687,It's all about... ME!,"7,6",7080,2000,78,"Adventure,Animation,Comedy","7,4",243059,178117.0," name: ""The Emperors New Groove Collection""",12, Adventure,16.0, Animation,35.0, Comedy,10751.0, Family,14.0, Fantasy, /4UBohOtIr9DtxylH48Qsg6aDow6.png, Walt Disney Feature Animation, US,iso_3166_1, US, United States of America,11688,vjlPrTzOPUI,https://www.youtube.com/watch?v=vjlPrTzOPUI,11688,"[{'id': 1291, 'name': 'central and south america'}, {'id': 4152, 'name': 'kingdom'}, {'id': 1421, 'name': 'birthday'}, {'id': 5967, 'name': 'peru'}, {'id': 2280, 'name': 'emperor'}, {'id': 3289, 'name': 'villain'}, {'id': 3998, 'name': 'palace'}, {'id': 9360, 'name': 'berater'}, {'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 10600, 'name': 'incan empire'}, {'id': 191600, 'name': 'assassination attempt'}, {'id': 213097, 'name': '15th century'}, {'id': 320420, 'name': 'hilarious'}]","L’empereur Kuzco pensait tout avoir : un peuple dévoué, une garde-robe de tenues chics et son groove inébranlable. Mais sa vie est bouleversée lorsqu’il est transformé en lama par sa conseillère sournoise Yzma et son acolyte Kronk. À présent, le souverain doit s’associer à un paysan sympathique nommé Pacha. Une folle aventure s’ensuit.",Apprendre à se tenir sur quatre pattes n’a jamais été aussi drôle !,/oOnoW6j2l1zXDIP8W7rGTOxuYIk.jpg,https://image.tmdb.org/t/p/w500/oOnoW6j2l1zXDIP8W7rGTOxuYIk.jpg,https://www.youtube.com/watch?v=8xUBKFXlKU8
